episode,timestep,reward
53761,1832000,93.8214
53764,1834000,-24.7435
53767,1836000,-19.8661
53769,1838000,87.8589
53771,1840000,-72.4441
53773,1842000,93.8214
53776,1844000,-28.4054
53779,1846000,-142.4734
53781,1848000,51.1432
53783,1850000,85.7393
53785,1852000,87.8589
53788,1854000,-129.464
53791,1856000,-20.168
53793,1858000,53.4392
53796,1860000,-53.8859
53799,1862000,-145.49
53802,1864000,-15.8885
53804,1866000,-62.1411
53808,1868000,-100.7495
53812,1870000,-80.0593
53814,1872000,-105.0108
53818,1874000,-90.4143
53821,1876000,-141.4274
53824,1878000,-8.1261
53827,1880000,-7.4596
53833,1882000,-206.602
53835,1884000,-225.2668
53838,1886000,-21.2847
53841,1888000,-19.2529
53843,1890000,71.5739
53845,1892000,70.0228
53847,1894000,91.7018
53849,1896000,85.7393
53853,1898000,-73.5383
53856,1900000,-27.3538
53858,1902000,87.8589
53862,1904000,-104.1491
53866,1906000,-159.5553
53870,1908000,-105.9664
53877,1910000,-155.8977
53880,1912000,-159.4568
53882,1914000,87.8589
53892,1916000,-201.1627
53896,1918000,-157.9709
53898,1920000,97.6643
53900,1922000,85.7393
53902,1924000,90.1433
53906,1926000,-177.241
53910,1928000,-165.7892
53912,1930000,97.6643
53915,1932000,-11.2926
53917,1934000,89.9784
53919,1936000,74.6907
53921,1938000,90.5412
53924,1940000,-19.2669
53926,1942000,-83.0417
53930,1944000,-166.1977
53932,1946000,86.3314
53935,1948000,-145.404
53938,1950000,-56.9902
53940,1952000,89.9784
53942,1954000,89.9784
53944,1956000,93.8214
53948,1958000,-75.034
53950,1960000,93.8214
53954,1962000,-164.5328
53956,1964000,83.7057
53959,1966000,-22.0687
53962,1968000,-19.7352
53965,1970000,-43.5425
53968,1972000,-33.7318
53971,1974000,-128.1621
53973,1976000,86.8058
53975,1978000,87.1552
53977,1980000,71.893
53980,1982000,-27.4317
53982,1984000,89.9784
53985,1986000,-15.3455
53989,1988000,-68.9805
53991,1990000,90.8943
53994,1992000,-37.5131
53996,1994000,87.8589
53998,1996000,-58.9018
54001,1998000,-47.1342
54003,2000000,69.0992
54005,2002000,62.8264
54007,2004000,97.6643
54009,2006000,97.6643
54011,2008000,97.6643
54014,2010000,-7.619
54016,2012000,97.6643
54018,2014000,93.8214
54020,2016000,11.8731
54022,2018000,73.5802
54024,2020000,54.8338
54026,2022000,93.8214
54028,2024000,94.3841
54030,2026000,66.7351
54032,2028000,91.609
54034,2030000,97.6643
54036,2032000,92.3592
54038,2034000,82.6945
54040,2036000,94.3841
54042,2038000,92.3592
54044,2040000,58.5717
54046,2042000,97.6643
54048,2044000,61.2246
54050,2046000,98.7841
54052,2048000,94.3841
54054,2050000,92.1717
54056,2052000,95.0222
54058,2054000,94.3841
54060,2056000,95.5039
54062,2058000,89.5201
54064,2060000,91.1039
54067,2062000,-17.4392
54069,2064000,90.5412
54071,2066000,98.7841
54073,2068000,90.5412
54075,2070000,91.0982
54077,2072000,94.3841
54079,2074000,94.3841
54081,2076000,-57.8283
54083,2078000,91.0982
54085,2080000,88.0311
54087,2082000,98.3024
54089,2084000,94.3841
54091,2086000,97.6643
54093,2088000,92.8216
54095,2090000,57.3524
54098,2092000,-19.9594
54100,2094000,90.5879
54102,2096000,92.8003
54104,2098000,93.8214
54106,2100000,92.8216
54108,2102000,96.142
54110,2104000,90.5412
54112,2106000,94.3841
54114,2108000,76.1425
54116,2110000,88.1537
54118,2112000,55.1702
54120,2114000,89.4894
54122,2116000,91.1039
54124,2118000,90.8656
54126,2120000,68.3671
54128,2122000,89.5414
54130,2124000,89.5414
54132,2126000,94.3841
54134,2128000,94.9411
54136,2130000,94.3841
54138,2132000,98.9405
54140,2134000,93.8214
54142,2136000,26.9092
54144,2138000,56.1512
54147,2140000,-36.2265
54149,2142000,92.8216
54151,2144000,51.5429
54153,2146000,89.5414
54155,2148000,90.7542
54157,2150000,50.1348
54159,2152000,89.9784
54161,2154000,87.8589
54163,2156000,94.9411
54165,2158000,63.5529
54167,2160000,94.9411
54169,2162000,91.874
54171,2164000,-106.1247
54173,2166000,53.3021
54175,2168000,92.8003
54177,2170000,89.2363
54179,2172000,91.1039
54181,2174000,95.5039
54183,2176000,96.0609
54186,2178000,-49.2568
54188,2180000,92.8003
54190,2182000,90.5412
54192,2184000,95.5039
54194,2186000,61.0885
54196,2188000,93.363
54198,2190000,91.1039
54200,2192000,91.6609
54202,2194000,73.1306
54204,2196000,93.9201
54206,2198000,93.363
54208,2200000,90.2902
54210,2202000,95.6221
54212,2204000,95.6221
54214,2206000,93.363
54216,2208000,98.8308
54220,2210000,-68.7178
54222,2212000,62.5598
54235,2214000,-239.1922
54239,2216000,-219.6063
54246,2218000,-199.2204
54250,2220000,-222.1737
54253,2222000,-88.2739
54262,2224000,-229.386
54264,2226000,55.9536
54266,2228000,53.8127
54273,2230000,-201.9509
54275,2232000,20.7504
54278,2234000,-79.1311
54281,2236000,-91.9978
54284,2238000,-81.2556
54287,2240000,-185.8732
54289,2242000,13.9725
54293,2244000,-110.0605
54295,2246000,34.1186
54299,2248000,-92.9272
54301,2250000,30.1116
54303,2252000,30.1116
54305,2254000,44.8829
54307,2256000,20.5729
54309,2258000,15.8804
54312,2260000,-95.7862
54316,2262000,-126.1168
54318,2264000,36.838
